name,type,start_time,duration,mosi
SPI,result,2.60665016,0,0x00
SPI,result,2.60665168,9.60E-07,0x00
SPI,result,2.60665404,0,0x00
SPI,result,2.60665552,0,0x00
SPI,result,2.60665792,9.60E-07,0x00
SPI,result,2.6066594,0,0x00
SPI,result,2.6066618,9.60E-07,0x00
SPI,result,2.60666328,0,0x00
SPI,result,2.60666568,9.60E-07,0x00
SPI,result,2.60666716,1.00E-06,0x00
SPI,result,2.60666956,9.60E-07,0x00
SPI,result,2.60667104,0,0x00
SPI,result,2.6066734,0,0x00
SPI,result,2.60667492,9.60E-07,0x00
SPI,result,2.60667728,0,0x00
SPI,result,2.6066788,9.60E-07,0x00
SPI,result,2.60668116,0,0x00
SPI,result,2.60668268,9.60E-07,0x00
SPI,result,2.60668504,0,0x00
SPI,result,2.60668656,9.60E-07,0x00
SPI,result,2.60668892,0,0x00
SPI,result,2.6066904,1.00E-06,0x00
SPI,result,2.6066928,9.60E-07,0x00
SPI,result,2.60669428,0,0x00
SPI,result,2.60669668,9.60E-07,0x00
SPI,result,2.60669816,0,0x00
SPI,result,2.60670056,9.60E-07,0x00
SPI,result,2.60670204,0,0x00
SPI,result,2.6067044,0,0x00
SPI,result,2.60670592,0,0x00
SPI,result,2.60670828,0,0x00
SPI,result,2.6067098,9.60E-07,0x00
SPI,result,2.60671216,0,0x00
SPI,result,2.60671368,9.60E-07,0x00
SPI,result,2.60671604,0,0x00
SPI,result,2.60671756,9.60E-07,0x00
SPI,result,2.60671992,0,0x00
SPI,result,2.60672144,9.60E-07,0x00
SPI,result,2.6067238,9.60E-07,0x00
SPI,result,2.60672528,0,0x00
SPI,result,2.60672768,9.60E-07,0x00
SPI,result,2.60672916,0,0x00
SPI,result,2.60673156,9.60E-07,0x00
SPI,result,2.60673304,0,0x00
SPI,result,2.60673544,9.60E-07,0x00
SPI,result,2.60673692,0,0x00
SPI,result,2.60673928,0,0x00
SPI,result,2.6067408,0,0x00
SPI,result,2.60674316,0,0x00
SPI,result,2.60674468,9.60E-07,0x00
SPI,result,2.60674704,0,0x00
SPI,result,2.60674856,9.60E-07,0x00
SPI,result,2.60675092,0,0x00
SPI,result,2.60675244,9.60E-07,0x00
SPI,result,2.6067548,0,0x00
SPI,result,2.60675632,9.60E-07,0x00
SPI,result,2.60675868,9.60E-07,0x00
SPI,result,2.60676016,0,0x00
SPI,result,2.60676256,9.60E-07,0x00
SPI,result,2.60676404,0,0x00
SPI,result,2.60676644,9.60E-07,0x00
SPI,result,2.60676792,0,0x00
SPI,result,2.60677032,9.60E-07,0x00
SPI,result,2.6067718,0,0x00
SPI,result,2.60677416,0,0x00
SPI,result,2.60677568,9.60E-07,0x00
SPI,result,2.60677804,0,0x00
SPI,result,2.60677956,9.60E-07,0x00
SPI,result,2.60678192,0,0x00
SPI,result,2.60678344,9.60E-07,0x00
SPI,result,2.6067858,0,0x00
SPI,result,2.60678732,9.60E-07,0x00
SPI,result,2.60678968,0,0x00
SPI,result,2.60679116,0,0x00
SPI,result,2.60679356,9.60E-07,0x00
SPI,result,2.60679504,0,0x00
SPI,result,2.60679744,9.60E-07,0x00
SPI,result,2.60679892,0,0x00
SPI,result,2.60680132,9.60E-07,0x00
SPI,result,2.6068028,0,0x00
SPI,result,2.60680516,0,0x00
SPI,result,2.60680668,0,0x00
SPI,result,2.60680904,0,0x00
SPI,result,2.60681056,9.60E-07,0x00
SPI,result,2.60681292,0,0x00
SPI,result,2.60681444,9.60E-07,0x00
SPI,result,2.6068168,0,0x00
SPI,result,2.60681832,9.60E-07,0x00
SPI,result,2.60682068,0,0x00
SPI,result,2.6068222,9.60E-07,0x00
SPI,result,2.60682456,0,0x00
SPI,result,2.60682604,0,0x00
SPI,result,2.60682844,9.60E-07,0x00
SPI,result,2.60682992,0,0x00
SPI,result,2.60683232,9.60E-07,0x00
SPI,result,2.6068338,0,0x00
SPI,result,2.6068362,9.60E-07,0x00
SPI,result,2.60683768,0,0x00
SPI,result,2.60684004,0,0x00
SPI,result,2.60684156,0,0x00
SPI,result,2.60684392,0,0x00
SPI,result,2.60684544,9.60E-07,0x00
SPI,result,2.6068478,0,0x00
SPI,result,2.60684932,9.60E-07,0x00
SPI,result,2.60685168,0,0x00
SPI,result,2.6068532,9.60E-07,0x00
SPI,result,2.60685556,0,0x00
SPI,result,2.60685708,9.60E-07,0x00
SPI,result,2.60685944,9.60E-07,0x00
SPI,result,2.60686092,0,0x00
SPI,result,2.60686332,9.60E-07,0x00
SPI,result,2.6068648,0,0x00
SPI,result,2.6068672,9.60E-07,0x00
SPI,result,2.60686868,0,0x00
SPI,result,2.60687108,9.60E-07,0x00
SPI,result,2.60687256,0,0x00
SPI,result,2.60687492,0,0x00
SPI,result,2.60687644,0,0x00
SPI,result,2.6068788,0,0x00
SPI,result,2.60688032,9.60E-07,0x00
SPI,result,2.60688268,0,0x00
SPI,result,2.6068842,9.60E-07,0x00
SPI,result,2.60688656,0,0x00
SPI,result,2.60688808,9.60E-07,0x00
SPI,result,2.60689044,0,0x00
SPI,result,2.60689196,9.60E-07,0x00
SPI,result,2.60689432,9.60E-07,0x00
SPI,result,2.6068958,0,0x00
SPI,result,2.6068982,9.60E-07,0x00
SPI,result,2.60689968,0,0x00
SPI,result,2.60690208,9.60E-07,0x00
SPI,result,2.60690356,0,0x00
SPI,result,2.60690596,9.60E-07,0x00
SPI,result,2.60690744,0,0x00
SPI,result,2.6069098,0,0x00
SPI,result,2.60691132,9.60E-07,0x00
SPI,result,2.60691368,0,0x00
SPI,result,2.6069152,9.60E-07,0x00
SPI,result,2.60691756,0,0x00
SPI,result,2.60691908,9.60E-07,0x00
SPI,result,2.60692144,0,0x00
SPI,result,2.60692296,9.60E-07,0x00
SPI,result,2.60692532,0,0x00
SPI,result,2.6069268,0,0x00
SPI,result,2.6069292,9.60E-07,0x00
SPI,result,2.60693068,0,0x00
SPI,result,2.60693308,9.60E-07,0x00
SPI,result,2.60693456,0,0x00
SPI,result,2.60693696,9.60E-07,0x00
SPI,result,2.60693844,0,0x00
SPI,result,2.60694084,9.60E-07,0x00
SPI,result,2.60694232,0,0x00
SPI,result,2.60694468,0,0x00
SPI,result,2.6069462,9.60E-07,0x00
SPI,result,2.60694856,0,0x00
SPI,result,2.60695008,9.60E-07,0x00
SPI,result,2.60695244,0,0x00
SPI,result,2.60695396,9.60E-07,0x00
SPI,result,2.60695632,0,0x00
SPI,result,2.60695784,9.60E-07,0x00
SPI,result,2.6069602,0,0x00
SPI,result,2.60696168,0,0x00
SPI,result,2.60696408,9.60E-07,0x00
SPI,result,2.60696556,0,0x00
SPI,result,2.60696796,9.60E-07,0x00
SPI,result,2.60696944,0,0x00
SPI,result,2.60697184,9.60E-07,0x00
SPI,result,2.60697332,0,0x00
SPI,result,2.60697568,0,0x00
SPI,result,2.6069772,0,0x00
SPI,result,2.60697956,0,0x00
SPI,result,2.60698108,9.60E-07,0x00
SPI,result,2.60698344,0,0x00
SPI,result,2.60698496,9.60E-07,0x00
SPI,result,2.60698732,0,0x00
SPI,result,2.60698884,9.60E-07,0x00
SPI,result,2.6069912,0,0x00
SPI,result,2.60699272,9.60E-07,0x00
SPI,result,2.60699508,9.60E-07,0x00
SPI,result,2.60699656,0,0x00
SPI,result,2.60699896,9.60E-07,0x00
SPI,result,2.60700044,0,0x00
SPI,result,2.60700284,9.60E-07,0x00
SPI,result,2.60700432,0,0x00
SPI,result,2.60700672,9.60E-07,0x00
SPI,result,2.6070082,0,0x00
SPI,result,2.60701056,0,0x00
SPI,result,2.60701208,0,0x00
SPI,result,2.60701444,0,0x00
SPI,result,2.60701596,9.60E-07,0x00
SPI,result,2.60701832,0,0x00
SPI,result,2.60701984,9.60E-07,0x00
SPI,result,2.6070222,0,0x00
SPI,result,2.60702372,9.60E-07,0x00
SPI,result,2.60702608,0,0x00
SPI,result,2.6070276,9.60E-07,0x00
SPI,result,2.60702996,9.60E-07,0x00
SPI,result,2.60703144,0,0x00
SPI,result,2.60703384,9.60E-07,0x00
SPI,result,2.60703532,0,0x00
SPI,result,2.60703772,9.60E-07,0x00
SPI,result,2.6070392,0,0x00
SPI,result,2.6070416,9.60E-07,0x00
SPI,result,2.60704308,0,0x00
SPI,result,2.60704544,0,0x00
SPI,result,2.60704696,9.60E-07,0x00
SPI,result,2.60704932,0,0x00
SPI,result,2.60705084,9.60E-07,0x00
SPI,result,2.6070532,0,0x00
SPI,result,2.60705472,9.60E-07,0x00
SPI,result,2.60705708,0,0x00
SPI,result,2.6070586,9.60E-07,0x00
SPI,result,2.60706096,0,0x00
SPI,result,2.60706244,0,0x00
SPI,result,2.60706484,9.60E-07,0x00
SPI,result,2.60706632,0,0x00
SPI,result,2.60706872,9.60E-07,0x00
SPI,result,2.6070702,0,0x00
SPI,result,2.6070726,9.60E-07,0x00
SPI,result,2.60707408,0,0x00
SPI,result,2.60707648,9.60E-07,0x00
SPI,result,2.60707796,0,0x00
SPI,result,2.60708032,0,0x00
SPI,result,2.60708184,9.60E-07,0x00
SPI,result,2.6070842,0,0x00
SPI,result,2.60708572,9.60E-07,0x00
SPI,result,2.60708808,0,0x00
SPI,result,2.6070896,9.60E-07,0x00
SPI,result,2.60709196,0,0x00
SPI,result,2.60709348,9.60E-07,0x00
SPI,result,2.60709584,0,0x00
SPI,result,2.60709732,0,0x00
SPI,result,2.60709972,9.60E-07,0x00
SPI,result,2.6071012,0,0x00
SPI,result,2.6071036,9.60E-07,0x00
SPI,result,2.60710508,0,0x00
SPI,result,2.60710748,9.60E-07,0x00
SPI,result,2.60710896,0,0x00
SPI,result,2.60711132,0,0x00
SPI,result,2.60711284,0,0x00
SPI,result,2.6071152,0,0x00
SPI,result,2.60711672,9.60E-07,0x00
SPI,result,2.60711908,0,0x00
SPI,result,2.6071206,9.60E-07,0x00
SPI,result,2.60712296,0,0x00
SPI,result,2.60712448,9.60E-07,0x00
SPI,result,2.60712684,0,0x00
SPI,result,2.60712836,9.60E-07,0x00
SPI,result,2.60713072,9.60E-07,0x00
SPI,result,2.6071322,0,0x00
SPI,result,2.6071346,9.60E-07,0x00
SPI,result,2.60713608,0,0x00
SPI,result,2.60713848,9.60E-07,0x00
SPI,result,2.60713996,0,0x00
SPI,result,2.60714236,9.60E-07,0x00
SPI,result,2.60714384,0,0x00
SPI,result,2.6071462,0,0x00
SPI,result,2.60714772,0,0x00
SPI,result,2.60715008,0,0x00
SPI,result,2.6071516,9.60E-07,0x00
SPI,result,2.60715396,0,0x00
SPI,result,2.60715548,9.60E-07,0x00
SPI,result,2.60715784,0,0x00
SPI,result,2.60715936,9.60E-07,0x00
SPI,result,2.60716172,0,0x00
SPI,result,2.60716324,9.60E-07,0x00
SPI,result,2.6071656,9.60E-07,0x00
SPI,result,2.60716708,0,0x00
SPI,result,2.60716948,9.60E-07,0x00
SPI,result,2.60717096,0,0x00
SPI,result,2.60717336,9.60E-07,0x00
SPI,result,2.60717484,0,0x00
SPI,result,2.60717724,9.60E-07,0x00
SPI,result,2.60717872,0,0x00
SPI,result,2.60718108,0,0x00
SPI,result,2.6071826,0,0x00
SPI,result,2.60718496,0,0x00
SPI,result,2.60718648,9.60E-07,0x00
SPI,result,2.60718884,0,0x00
SPI,result,2.60719036,9.60E-07,0x00
SPI,result,2.60719272,0,0x00
SPI,result,2.60719424,9.60E-07,0x00
SPI,result,2.6071966,0,0x00
SPI,result,2.60719808,0,0x00
SPI,result,2.60720048,9.60E-07,0x00
SPI,result,2.60720196,0,0x00
SPI,result,2.60720436,9.60E-07,0x00
SPI,result,2.60720584,0,0x00
SPI,result,2.60720824,9.60E-07,0x00
SPI,result,2.60720972,0,0x00
SPI,result,2.60721212,9.60E-07,0x00
SPI,result,2.6072136,0,0x00
SPI,result,2.60721596,0,0x00
SPI,result,2.60721748,9.60E-07,0x00
SPI,result,2.60721984,0,0x00
SPI,result,2.60722136,9.60E-07,0x00
SPI,result,2.60722372,0,0x00
SPI,result,2.60722524,9.60E-07,0x00
SPI,result,2.6072276,0,0x00
SPI,result,2.60722912,9.60E-07,0x00
SPI,result,2.60723148,0,0x00
SPI,result,2.60723296,0,0x00
SPI,result,2.60723536,9.60E-07,0x00
SPI,result,2.60723684,0,0x00
SPI,result,2.60723924,9.60E-07,0x00
SPI,result,2.60724072,0,0x00
SPI,result,2.60724312,9.60E-07,0x00
SPI,result,2.6072446,0,0x00
SPI,result,2.60724696,0,0x00
SPI,result,2.60724848,0,0x00
SPI,result,2.60725084,0,0x00
SPI,result,2.60725236,9.60E-07,0x00
SPI,result,2.60725472,0,0x00
SPI,result,2.60725624,9.60E-07,0x00
SPI,result,2.6072586,0,0x00
SPI,result,2.60726012,9.60E-07,0x00
SPI,result,2.60726248,0,0x00
SPI,result,2.607264,9.60E-07,0x00
SPI,result,2.60726636,0,0x00
SPI,result,2.60726784,0,0x00
SPI,result,2.60727024,9.60E-07,0x00
SPI,result,2.60727172,0,0x00
SPI,result,2.60727412,9.60E-07,0x00
SPI,result,2.6072756,0,0x00
SPI,result,2.607278,9.60E-07,0x00
SPI,result,2.60727948,0,0x00
SPI,result,2.60728184,0,0x00
SPI,result,2.60728336,0,0x00
SPI,result,2.60728572,0,0x00
SPI,result,2.60728724,9.60E-07,0x00
SPI,result,2.6072896,0,0x00
SPI,result,2.60729112,9.60E-07,0x00
SPI,result,2.60729348,0,0x00
SPI,result,2.607295,9.60E-07,0x00
SPI,result,2.60729736,0,0x00
SPI,result,2.60729888,9.60E-07,0x00
SPI,result,2.60730124,9.60E-07,0x00
SPI,result,2.60730272,0,0x00
SPI,result,2.60730512,9.60E-07,0x00
SPI,result,2.60731216,1.00E-06,0x00
SPI,result,2.60731456,9.60E-07,0x00
SPI,result,2.60731604,0,0x00
SPI,result,2.60731844,9.60E-07,0x00
SPI,result,2.60731992,0,0x00
SPI,result,2.60732232,9.60E-07,0x00
SPI,result,2.6073238,0,0x00
SPI,result,2.60732616,0,0x00
SPI,result,2.60732768,9.60E-07,0x00
SPI,result,2.60733004,0,0x00
SPI,result,2.60733156,9.60E-07,0x00
SPI,result,2.60733392,0,0x00
SPI,result,2.60733544,9.60E-07,0x00
SPI,result,2.6073378,0,0x00
SPI,result,2.60733932,9.60E-07,0x00
SPI,result,2.60734168,0,0x00
SPI,result,2.60734316,0,0x00
SPI,result,2.60734556,9.60E-07,0x00
SPI,result,2.60734704,0,0x00
SPI,result,2.60734944,9.60E-07,0x00
SPI,result,2.60735092,0,0x00
SPI,result,2.60735332,9.60E-07,0x00
SPI,result,2.6073548,0,0x00
SPI,result,2.60735716,0,0x00
SPI,result,2.60735868,0,0x00
SPI,result,2.6073686,0,0x00
SPI,result,2.60737012,0,0x00
SPI,result,2.60737248,0,0x00
SPI,result,2.607374,9.60E-07,0x00
SPI,result,2.60737636,0,0x00
SPI,result,2.60737788,9.60E-07,0x00
SPI,result,2.60738024,0,0x00
SPI,result,2.60738176,9.60E-07,0x00
SPI,result,2.60738412,0,0x00
SPI,result,2.60738564,9.60E-07,0x00
SPI,result,2.607388,9.60E-07,0x00
SPI,result,2.60738948,0,0x00
SPI,result,2.60739188,9.60E-07,0x00
SPI,result,2.60739336,0,0x00
SPI,result,2.60739576,9.60E-07,0x00
SPI,result,2.60739724,0,0x00
SPI,result,2.60739964,9.60E-07,0x00
SPI,result,2.60740112,0,0x00
SPI,result,2.60740348,0,0x00
SPI,result,2.607405,0,0x00
SPI,result,2.60740736,0,0x00
SPI,result,2.60740888,9.60E-07,0x00
SPI,result,2.60741124,0,0x00
SPI,result,2.60741276,9.60E-07,0x00
SPI,result,2.60741512,0,0x00
SPI,result,2.60741664,9.60E-07,0x00
SPI,result,2.607419,0,0x00
SPI,result,2.60742048,0,0x00
SPI,result,2.60742288,9.60E-07,0x00
SPI,result,2.60742436,0,0x00
SPI,result,2.60742676,9.60E-07,0x00
SPI,result,2.60742824,0,0x00
SPI,result,2.60743064,9.60E-07,0x00
SPI,result,2.60743212,0,0x00
SPI,result,2.60743452,9.60E-07,0x00
SPI,result,2.607436,0,0x00
SPI,result,2.60743836,0,0x00
SPI,result,2.60743988,9.60E-07,0x00
SPI,result,2.60744224,1.00E-06,0x00
SPI,result,2.60744376,9.60E-07,0x00
SPI,result,2.60744612,0,0x00
SPI,result,2.60744764,9.60E-07,0x00
SPI,result,2.60745,0,0x00
SPI,result,2.60745152,9.60E-07,0x00
SPI,result,2.60745388,0,0x00
SPI,result,2.60745536,0,0x00
SPI,result,2.60745776,9.60E-07,0x00
SPI,result,2.60745924,0,0x00
SPI,result,2.60746164,9.60E-07,0x00
SPI,result,2.60746312,0,0x00
SPI,result,2.60746552,9.60E-07,0x00
SPI,result,2.607467,0,0x00
SPI,result,2.6074694,9.60E-07,0x00
SPI,result,2.60747088,0,0x00
SPI,result,2.60747324,0,0x00
SPI,result,2.60747476,9.60E-07,0x00
SPI,result,2.60747712,0,0x00
SPI,result,2.60747864,9.60E-07,0x00
SPI,result,2.607481,0,0x00
SPI,result,2.60748252,9.60E-07,0x00
SPI,result,2.60748488,0,0x00
SPI,result,2.6074864,9.60E-07,0x00
SPI,result,2.60748876,0,0x00
SPI,result,2.60749024,0,0x00
SPI,result,2.60749264,9.60E-07,0x00
SPI,result,2.60749412,0,0x00
SPI,result,2.60749652,9.60E-07,0x00
SPI,result,2.607498,0,0x00
SPI,result,2.6075004,9.60E-07,0x00
SPI,result,2.60750188,0,0x00
SPI,result,2.60750424,0,0x00
SPI,result,2.60750576,0,0x00
SPI,result,2.60750812,0,0x00
SPI,result,2.60750964,9.60E-07,0x00
SPI,result,2.607512,0,0x00
SPI,result,2.60751352,9.60E-07,0x00
SPI,result,2.60751588,0,0x00
SPI,result,2.6075174,9.60E-07,0x00
SPI,result,2.60751976,0,0x00
SPI,result,2.60752128,9.60E-07,0x00
SPI,result,2.60752364,9.60E-07,0x00
SPI,result,2.60752512,0,0x00
SPI,result,2.60752752,9.60E-07,0x00
SPI,result,2.607529,0,0x00
SPI,result,2.6075314,9.60E-07,0x00
SPI,result,2.60753288,0,0x00
SPI,result,2.60753528,9.60E-07,0x00
SPI,result,2.60753676,0,0x00
SPI,result,2.60753912,0,0x00
SPI,result,2.60754064,0,0x00
SPI,result,2.607543,0,0x00
SPI,result,2.60754452,9.60E-07,0x00
SPI,result,2.60754688,1.00E-06,0x00
SPI,result,2.6075484,9.60E-07,0x00
SPI,result,2.60755076,0,0x00
SPI,result,2.60755228,9.60E-07,0x00
SPI,result,2.60755464,0,0x00
SPI,result,2.60755612,0,0x00
SPI,result,2.60755852,9.60E-07,0x00
SPI,result,2.60756,0,0x00
SPI,result,2.6075624,9.60E-07,0x00
SPI,result,2.60756388,0,0x00
SPI,result,2.60756628,9.60E-07,0x00
SPI,result,2.60756776,0,0x00
SPI,result,2.60757016,9.60E-07,0x00
SPI,result,2.60757164,0,0x00
SPI,result,2.607574,0,0x00
SPI,result,2.60757552,9.60E-07,0x00
SPI,result,2.60757788,0,0x00
SPI,result,2.6075794,9.60E-07,0x00
SPI,result,2.60758176,0,0x00
SPI,result,2.60758328,9.60E-07,0x00
SPI,result,2.60758564,0,0x00
SPI,result,2.60758716,9.60E-07,0x00
SPI,result,2.60758952,0,0x00
SPI,result,2.607591,0,0x00
SPI,result,2.6075934,9.60E-07,0x00
SPI,result,2.60759488,0,0x00
SPI,result,2.60759728,9.60E-07,0x00
SPI,result,2.60759876,1.00E-06,0x00
SPI,result,2.60760116,9.60E-07,0x00
SPI,result,2.60760264,0,0x00
SPI,result,2.60760504,9.60E-07,0x00
SPI,result,2.60760652,0,0x00
SPI,result,2.60760888,0,0x00
SPI,result,2.6076104,9.60E-07,0x00
SPI,result,2.60761276,0,0x00
SPI,result,2.60761428,9.60E-07,0x00
SPI,result,2.60761664,0,0x00
SPI,result,2.60761816,9.60E-07,0x00
SPI,result,2.60762052,1.00E-06,0x00
SPI,result,2.60762204,9.60E-07,0x00
SPI,result,2.6076244,0,0x00
SPI,result,2.60762588,0,0x00
SPI,result,2.60762828,9.60E-07,0x00
SPI,result,2.60762976,0,0x00
SPI,result,2.60763216,9.60E-07,0x00
SPI,result,2.60763364,0,0x00
SPI,result,2.60763604,9.60E-07,0x00
SPI,result,2.60763752,0,0x00
SPI,result,2.60763988,0,0x00
SPI,result,2.6076414,0,0x00
SPI,result,2.60764376,1.00E-06,0x00
SPI,result,2.60764528,9.60E-07,0x00
SPI,result,2.60764764,0,0x00
SPI,result,2.60764916,9.60E-07,0x00
SPI,result,2.60765152,0,0x00
SPI,result,2.60765304,9.60E-07,0x00
SPI,result,2.6076554,0,0x00
SPI,result,2.60765692,9.60E-07,0x00
SPI,result,2.60765928,9.60E-07,0x00
SPI,result,2.60766076,0,0x00
SPI,result,2.60766316,9.60E-07,0x00
SPI,result,2.60766464,0,0x00
SPI,result,2.60766704,9.60E-07,0x00
SPI,result,2.60766852,0,0x00
SPI,result,2.60767092,9.60E-07,0x00
SPI,result,2.6076724,0,0x00
SPI,result,2.60767476,0,0x00
SPI,result,2.60767628,0,0x00
SPI,result,2.60767864,0,0x00
SPI,result,2.60768016,9.60E-07,0x00
SPI,result,2.60768252,0,0x00
SPI,result,2.60768404,9.60E-07,0x00
SPI,result,2.6076864,0,0x00
SPI,result,2.60768792,9.60E-07,0x00
SPI,result,2.60769028,0,0x00
SPI,result,2.6076918,9.60E-07,0x00
SPI,result,2.60769416,9.60E-07,0x00
SPI,result,2.60769564,0,0x00
SPI,result,2.60769804,9.60E-07,0x00
SPI,result,2.60769952,0,0x00
SPI,result,2.60770192,9.60E-07,0x00
SPI,result,2.6077034,1.00E-06,0x00
SPI,result,2.6077058,9.60E-07,0x00
SPI,result,2.60770728,0,0x00
SPI,result,2.60770964,0,0x00
SPI,result,2.60771116,0,0x00
SPI,result,2.60771352,0,0x00
SPI,result,2.60771504,9.60E-07,0x00
SPI,result,2.6077174,0,0x00
SPI,result,2.60771892,9.60E-07,0x00
SPI,result,2.60772128,0,0x00
SPI,result,2.6077228,9.60E-07,0x00
SPI,result,2.60772516,1.00E-06,0x00
SPI,result,2.60772664,1.00E-06,0x00
SPI,result,2.60772904,9.60E-07,0x00
SPI,result,2.60773052,0,0x00
SPI,result,2.60773292,9.60E-07,0x00
SPI,result,2.6077344,0,0x00
SPI,result,2.6077368,9.60E-07,0x00
SPI,result,2.60773828,0,0x00
SPI,result,2.60774068,9.60E-07,0x00
SPI,result,2.60774216,0,0x00
SPI,result,2.60774452,0,0x00
SPI,result,2.60774604,9.60E-07,0x00
SPI,result,2.6077484,1.00E-06,0x00
SPI,result,2.60774992,9.60E-07,0x00
SPI,result,2.60775228,0,0x00
SPI,result,2.6077538,9.60E-07,0x00
SPI,result,2.60775616,0,0x00
SPI,result,2.60775768,9.60E-07,0x00
SPI,result,2.60776004,0,0x00
SPI,result,2.60776152,0,0x00
SPI,result,2.60776392,9.60E-07,0x00
SPI,result,2.6077654,0,0x00
SPI,result,2.6077678,9.60E-07,0x00
SPI,result,2.60776928,0,0x00
SPI,result,2.60777168,9.60E-07,0x00
SPI,result,2.60777316,0,0x00
SPI,result,2.60777552,0,0x00
SPI,result,2.60777704,1.00E-06,0x00
SPI,result,2.6077794,0,0x00
SPI,result,2.60778092,9.60E-07,0x00
SPI,result,2.60778328,0,0x00
SPI,result,2.6077848,9.60E-07,0x00
SPI,result,2.60778716,0,0x00
SPI,result,2.60778868,9.60E-07,0x00
SPI,result,2.60779104,0,0x00
SPI,result,2.60779256,9.60E-07,0x00
SPI,result,2.60779492,9.60E-07,0x00
SPI,result,2.6077964,0,0x00
SPI,result,2.6077988,9.60E-07,0x00
SPI,result,2.60780028,1.00E-06,0x00
SPI,result,2.60780268,9.60E-07,0x00
SPI,result,2.60780416,0,0x00
SPI,result,2.60780656,9.60E-07,0x00
SPI,result,2.60780804,0,0x00
SPI,result,2.6078104,0,0x00
SPI,result,2.60781192,0,0x00
SPI,result,2.60781428,0,0x00
SPI,result,2.6078158,9.60E-07,0x00
SPI,result,2.60781816,0,0x00
SPI,result,2.60781968,9.60E-07,0x00
SPI,result,2.60782204,0,0x00
SPI,result,2.60782356,9.60E-07,0x00
SPI,result,2.60782592,0,0x00
SPI,result,2.60782744,9.60E-07,0x00
SPI,result,2.6078298,9.60E-07,0x00
SPI,result,2.60783128,0,0x00
SPI,result,2.60783368,9.60E-07,0x00
SPI,result,2.60783516,0,0x00
SPI,result,2.60783756,9.60E-07,0x00
SPI,result,2.60783904,0,0x00
SPI,result,2.60784144,9.60E-07,0x00
SPI,result,2.60784292,0,0x00
SPI,result,2.60784528,0,0x00
SPI,result,2.6078468,9.60E-07,0x00
SPI,result,2.60784916,0,0x00
SPI,result,2.60785068,9.60E-07,0x00
SPI,result,2.60785304,0,0x00
SPI,result,2.60785456,9.60E-07,0x00
SPI,result,2.60785692,0,0x00
SPI,result,2.60785844,9.60E-07,0x00
SPI,result,2.6078608,0,0x00
SPI,result,2.60786228,0,0x00
SPI,result,2.60786468,9.60E-07,0x00
SPI,result,2.60786616,0,0x00
SPI,result,2.60786856,9.60E-07,0x00
SPI,result,2.60787004,0,0x00
SPI,result,2.60787244,9.60E-07,0x00
SPI,result,2.60787392,0,0x00
SPI,result,2.60787632,9.60E-07,0x00
SPI,result,2.6078778,0,0x00
SPI,result,2.60788016,0,0x00
SPI,result,2.60788168,9.60E-07,0x00
SPI,result,2.60788404,0,0x00
SPI,result,2.60788556,9.60E-07,0x00
SPI,result,2.60788792,0,0x00
SPI,result,2.60788944,9.60E-07,0x00
SPI,result,2.6078918,0,0x00
SPI,result,2.60789332,9.60E-07,0x00
SPI,result,2.60789568,0,0x00
SPI,result,2.60789716,0,0x00
SPI,result,2.60789956,9.60E-07,0x00
SPI,result,2.60790104,0,0x00
SPI,result,2.60790344,9.60E-07,0x00
SPI,result,2.60790492,1.00E-06,0x00
SPI,result,2.60790732,9.60E-07,0x00
SPI,result,2.6079088,0,0x00
SPI,result,2.60791116,0,0x00
SPI,result,2.60791268,0,0x00
SPI,result,2.60791504,0,0x00
SPI,result,2.60791656,9.60E-07,0x00
SPI,result,2.60791892,0,0x00
SPI,result,2.60792044,9.60E-07,0x00
SPI,result,2.6079228,0,0x00
SPI,result,2.60792432,9.60E-07,0x00
SPI,result,2.60792668,0,0x00
SPI,result,2.6079282,9.60E-07,0x00
SPI,result,2.60793056,0,0x00
SPI,result,2.60793204,0,0x00
SPI,result,2.60793444,9.60E-07,0x00
SPI,result,2.60793592,0,0x00
SPI,result,2.60793832,9.60E-07,0x00
SPI,result,2.6079398,0,0x00
SPI,result,2.6079422,9.60E-07,0x00
SPI,result,2.60794368,0,0x00
SPI,result,2.60794604,0,0x00
SPI,result,2.60794756,0,0x00
SPI,result,2.60794992,0,0x00
SPI,result,2.60795144,9.60E-07,0x00
SPI,result,2.6079538,0,0x00
SPI,result,2.60795532,9.60E-07,0x00
SPI,result,2.60795768,0,0x00
SPI,result,2.6079592,9.60E-07,0x00
SPI,result,2.60796156,0,0x00
SPI,result,2.60796308,9.60E-07,0x00
SPI,result,2.60796544,9.60E-07,0x00
SPI,result,2.60796692,0,0x00
SPI,result,2.60796932,9.60E-07,0x00
SPI,result,2.6079708,0,0x00
SPI,result,2.6079732,9.60E-07,0x00
SPI,result,2.60797468,0,0x00
